# Constructed from biom file
# OTU ID	SSU_rRNA	taxonomy	taxid
87649	28.0	sk__Eukaryota;k__;p__Cercozoa;c__Thecofilosea;o__Cryomonadida;f__Rhogostomidae	2004844
7909	66.0	sk__Eukaryota;k__;p__Cercozoa;c__Thecofilosea;o__Cryomonadida;f__Rhogostomidae;g__Rhogostoma	981201
93399	8.0	sk__Eukaryota;k__;p__Cercozoa;c__Thecofilosea;o__Phaeogromida	332294
117176	1.0	sk__Eukaryota;k__;p__Cercozoa;c__Thecofilosea;o__Phaeogromida;f__Challengeriidae	332295
150114	8.0	sk__Eukaryota;k__;p__Cercozoa;c__Thecofilosea;o__Tectofilosida	2603933
237133	2.0	sk__Eukaryota;k__;p__Cercozoa;c__Thecofilosea;o__Tectofilosida;f__;g__Fisculla;s__Fisculla_terrestris	1756192
173148	21.0	sk__Eukaryota;k__;p__Cercozoa;c__Thecofilosea;o__Tectofilosida;f__Chlamydophryidae;g__Lecythium	238772
4851	2.0	sk__Eukaryota;k__;p__Cercozoa;c__Thecofilosea;o__Tectofilosida;f__Chlamydophryidae;g__Trachyrhizium;s__Trachyrhizium_urniformis	1798948
170171	6.0	sk__Eukaryota;k__;p__Cercozoa;c__Thecofilosea;o__Tectofilosida;f__Pseudodifflugiidae	178376
106138	19.0	sk__Eukaryota;k__;p__Cercozoa;c__Thecofilosea;o__Tectofilosida;f__Pseudodifflugiidae;g__Pseudodifflugia	178377
113298	7.0	sk__Eukaryota;k__;p__Cercozoa;c__Thecofilosea;o__Tectofilosida;f__Pseudodifflugiidae;g__Pseudodifflugia;s__Pseudodifflugia_cf._gracilis	178378
219013	2.0	sk__Eukaryota;k__;p__Cercozoa;c__Thecofilosea;o__Ventricleftida	1938500
43542	10.0	sk__Eukaryota;k__;p__Cercozoa;c__Thecofilosea;o__Ventricleftida;f__Ventrifissuridae	1938506
53220	2548.0	sk__Eukaryota;k__;p__Ciliophora	5878
127258	27.0	sk__Eukaryota;k__;p__Ciliophora;c__;o__;f__;g__Cryptocaryon	153250
224696	3.0	sk__Eukaryota;k__;p__Ciliophora;c__Armophorea	658449
175276	2.0	sk__Eukaryota;k__;p__Ciliophora;c__Armophorea;o__Armophorida	33830
22560	566.0	sk__Eukaryota;k__;p__Ciliophora;c__Colpodea	5977
187905	69.0	sk__Eukaryota;k__;p__Ciliophora;c__Colpodea;o__Bryometopida	88571
135677	61.0	sk__Eukaryota;k__;p__Ciliophora;c__Colpodea;o__Bryometopida;f__Bryometopidae	88572
154750	1385.0	sk__Eukaryota;k__;p__Ciliophora;c__Colpodea;o__Bryometopida;f__Bryometopidae;g__Bryometopus	88573
55869	2.0	sk__Eukaryota;k__;p__Ciliophora;c__Colpodea;o__Bryometopida;f__Bryometopidae;g__Bryometopus;s__Bryometopus_pseudochilodon	459246
54949	6.0	sk__Eukaryota;k__;p__Ciliophora;c__Colpodea;o__Bryometopida;f__Jaroschiidae	1538753
41291	2.0	sk__Eukaryota;k__;p__Ciliophora;c__Colpodea;o__Bryometopida;f__Kreyellidae;g__Microdiaphanosoma	909416
140624	2.0	sk__Eukaryota;k__;p__Ciliophora;c__Colpodea;o__Bryometopida;f__Kreyellidae;g__Microdiaphanosoma;s__Microdiaphanosoma_arcuatum	909417
13359	2.0	sk__Eukaryota;k__;p__Ciliophora;c__Colpodea;o__Bursariomorphida	88567
109011	64.0	sk__Eukaryota;k__;p__Ciliophora;c__Colpodea;o__Bursariomorphida;f__Bursariidae;g__Bursaria	55725
169729	5.0	sk__Eukaryota;k__;p__Ciliophora;c__Colpodea;o__Bursariomorphida;f__Bursariidae;g__Bursaria;s__Bursaria_sp._2_MD-2011	1030386
15541	15.0	sk__Eukaryota;k__;p__Ciliophora;c__Colpodea;o__Colpodida	88566
166142	16.0	sk__Eukaryota;k__;p__Ciliophora;c__Colpodea;o__Colpodida;f__Colpodidae;g__Colpoda	5979
83266	8.0	sk__Eukaryota;k__;p__Ciliophora;c__Colpodea;o__Cyrtolophosidida	88560
14435	1.0	sk__Eukaryota;k__;p__Ciliophora;c__Colpodea;o__Cyrtolophosidida;f__Cyrtolophosididae;g__Cyrtolophosis	459256
115653	9.0	sk__Eukaryota;k__;p__Ciliophora;c__Colpodea;o__Cyrtolophosidida;f__Platyophryidae	767765
155452	128.0	sk__Eukaryota;k__;p__Ciliophora;c__Colpodea;o__Cyrtolophosidida;f__Platyophryidae;g__Platyophrya	88562
198445	3.0	sk__Eukaryota;k__;p__Ciliophora;c__Colpodea;o__Cyrtolophosidida;f__Woodruffiidae;g__Woodruffides;s__Woodruffides_metabolicus	1030620
34254	27.0	sk__Eukaryota;k__;p__Ciliophora;c__Colpodea;o__Grossglockneriida	463049
185509	18.0	sk__Eukaryota;k__;p__Ciliophora;c__Colpodea;o__Grossglockneriida;f__Grossglockneriidae	88564
21653	14.0	sk__Eukaryota;k__;p__Ciliophora;c__Colpodea;o__Grossglockneriida;f__Grossglockneriidae;g__Mykophagophrys	459269
206250	1.0	sk__Eukaryota;k__;p__Ciliophora;c__Colpodea;o__Grossglockneriida;f__Grossglockneriidae;g__Pseudoplatyophrya	88569
186038	21.0	sk__Eukaryota;k__;p__Ciliophora;c__Colpodea;o__Grossglockneriida;f__Grossglockneriidae;g__Pseudoplatyophrya;s__Pseudoplatyophrya_nana	88570
166030	2.0	sk__Eukaryota;k__;p__Ciliophora;c__Heterotrichea	194287
133883	2.0	sk__Eukaryota;k__;p__Ciliophora;c__Heterotrichea;o__Heterotrichida	5957
159825	21.0	sk__Eukaryota;k__;p__Ciliophora;c__Heterotrichea;o__Heterotrichida;f__Blepharismidae;g__Blepharisma	5959
143686	5.0	sk__Eukaryota;k__;p__Ciliophora;c__Karyorelictea	33827
40222	6.0	sk__Eukaryota;k__;p__Ciliophora;c__Karyorelictea;o__Protostomatida	37864
176216	395.0	sk__Eukaryota;k__;p__Ciliophora;c__Litostomatea	5988
31125	3.0	sk__Eukaryota;k__;p__Ciliophora;c__Litostomatea;o__;f__Polycostidae	163351
195408	4.0	sk__Eukaryota;k__;p__Ciliophora;c__Litostomatea;o__Cyclotrichida	197907
134590	2.0	sk__Eukaryota;k__;p__Ciliophora;c__Litostomatea;o__Entodiniomorphida	40634
127803	1.0	sk__Eukaryota;k__;p__Ciliophora;c__Litostomatea;o__Entodiniomorphida;f__Ophryoscolecidae;g__Metadinium	324856
21737	406.0	sk__Eukaryota;k__;p__Ciliophora;c__Litostomatea;o__Haptorida	5989
74751	78.0	sk__Eukaryota;k__;p__Ciliophora;c__Litostomatea;o__Haptorida;f__Didiniidae	197898
98395	30.0	sk__Eukaryota;k__;p__Ciliophora;c__Litostomatea;o__Haptorida;f__Didiniidae;g__Didinium	5996
71782	4.0	sk__Eukaryota;k__;p__Ciliophora;c__Litostomatea;o__Haptorida;f__Dileptidae	1652550
183843	5.0	sk__Eukaryota;k__;p__Ciliophora;c__Litostomatea;o__Haptorida;f__Dimacrocaryonidae	1652551
190013	1.0	sk__Eukaryota;k__;p__Ciliophora;c__Litostomatea;o__Haptorida;f__Dimacrocaryonidae;g__Dimacrocaryon;s__Dimacrocaryon_amphileptoides	1652543
124166	1.0	sk__Eukaryota;k__;p__Ciliophora;c__Litostomatea;o__Haptorida;f__Lacrymariidae	375590
215846	5.0	sk__Eukaryota;k__;p__Ciliophora;c__Litostomatea;o__Pleurostomatida	197906
134597	1.0	sk__Eukaryota;k__;p__Ciliophora;c__Litostomatea;o__Pleurostomatida;f__Amphileptidae	197895
182490	2.0	sk__Eukaryota;k__;p__Ciliophora;c__Litostomatea;o__Pleurostomatida;f__Litonotidae	197908
188867	1.0	sk__Eukaryota;k__;p__Ciliophora;c__Litostomatea;o__Vestibuliferida	33833
7032	5.0	sk__Eukaryota;k__;p__Ciliophora;c__Litostomatea;o__Vestibuliferida;f__Trimyemidae;g__Trimyema	35112
68804	33.0	sk__Eukaryota;k__;p__Ciliophora;c__Nassophorea	6015
38680	1.0	sk__Eukaryota;k__;p__Ciliophora;c__Nassophorea;o__Microthoracida;f__Microthoracidae	502088
29535	13.0	sk__Eukaryota;k__;p__Ciliophora;c__Nassophorea;o__Microthoracida;f__Microthoracidae;g__Leptopharynx	502089
54593	3.0	sk__Eukaryota;k__;p__Ciliophora;c__Nassophorea;o__Microthoracida;f__Microthoracidae;g__Leptopharynx;s__Leptopharynx_bromelicola	945053
17954	2.0	sk__Eukaryota;k__;p__Ciliophora;c__Nassophorea;o__Microthoracida;f__Microthoracidae;g__Leptopharynx;s__Leptopharynx_costatus	502090
30933	1.0	sk__Eukaryota;k__;p__Ciliophora;c__Nassophorea;o__Microthoracida;f__Microthoracidae;g__Trochiliopsis	1230323
234119	1.0	sk__Eukaryota;k__;p__Ciliophora;c__Nassophorea;o__Microthoracida;f__Microthoracidae;g__Trochiliopsis;s__Trochiliopsis_australis	1230324
196752	1.0	sk__Eukaryota;k__;p__Ciliophora;c__Nassophorea;o__Nassulida	39563
62656	4.0	sk__Eukaryota;k__;p__Ciliophora;c__Odontostomatea;o__Odontostomatida	408070
58191	487.0	sk__Eukaryota;k__;p__Ciliophora;c__Oligohymenophorea	6020
165419	9.0	sk__Eukaryota;k__;p__Ciliophora;c__Oligohymenophorea;o__;f__;g__Aristerostoma	485356
232829	2.0	sk__Eukaryota;k__;p__Ciliophora;c__Oligohymenophorea;o__Apostomatida	524891
164894	6.0	sk__Eukaryota;k__;p__Ciliophora;c__Oligohymenophorea;o__Astomatida	278828
209225	9.0	sk__Eukaryota;k__;p__Ciliophora;c__Oligohymenophorea;o__Hymenostomatida	31277
57956	2.0	sk__Eukaryota;k__;p__Ciliophora;c__Oligohymenophorea;o__Mobilida	1974273
70118	1.0	sk__Eukaryota;k__;p__Ciliophora;c__Oligohymenophorea;o__Mobilida;f__Trichodinidae	197892
174790	9.0	sk__Eukaryota;k__;p__Ciliophora;c__Oligohymenophorea;o__Peniculida	33825
74564	1.0	sk__Eukaryota;k__;p__Ciliophora;c__Oligohymenophorea;o__Peniculida;f__Frontoniidae;g__Frontonia	60002
19804	1.0	sk__Eukaryota;k__;p__Ciliophora;c__Oligohymenophorea;o__Peniculida;f__Parameciidae	340080
167905	68.0	sk__Eukaryota;k__;p__Ciliophora;c__Oligohymenophorea;o__Philasterida	198613
45936	5.0	sk__Eukaryota;k__;p__Ciliophora;c__Oligohymenophorea;o__Philasterida;f__Cinetochilidae;g__Sathrophilus	692530
201768	16.0	sk__Eukaryota;k__;p__Ciliophora;c__Oligohymenophorea;o__Philasterida;f__Loxocephalidae	311388
46961	3.0	sk__Eukaryota;k__;p__Ciliophora;c__Oligohymenophorea;o__Philasterida;f__Uronematidae	35105
107495	24.0	sk__Eukaryota;k__;p__Ciliophora;c__Oligohymenophorea;o__Pleuronematida	198614
88402	8.0	sk__Eukaryota;k__;p__Ciliophora;c__Oligohymenophorea;o__Pleuronematida;f__Cyclidiidae	35098
170577	1.0	sk__Eukaryota;k__;p__Ciliophora;c__Oligohymenophorea;o__Pleuronematida;f__Cyclidiidae;g__Cyclidium	35099
165478	126.0	sk__Eukaryota;k__;p__Ciliophora;c__Oligohymenophorea;o__Pleuronematida;f__Cyclidiidae;g__Protocyclidium	1348388
124499	6.0	sk__Eukaryota;k__;p__Ciliophora;c__Oligohymenophorea;o__Pleuronematida;f__Cyclidiidae;g__Protocyclidium;s__Protocyclidium_sinica	1348390
10732	1.0	sk__Eukaryota;k__;p__Ciliophora;c__Oligohymenophorea;o__Pleuronematida;f__Pleuronematidae;g__Pleuronema	31279
35465	73.0	sk__Eukaryota;k__;p__Ciliophora;c__Oligohymenophorea;o__Sessilida	1974272
107488	8.0	sk__Eukaryota;k__;p__Ciliophora;c__Oligohymenophorea;o__Sessilida;f__Epistylidae	155141
131444	2.0	sk__Eukaryota;k__;p__Ciliophora;c__Oligohymenophorea;o__Sessilida;f__Epistylidae;g__Campanella	168241
194562	1.0	sk__Eukaryota;k__;p__Ciliophora;c__Oligohymenophorea;o__Sessilida;f__Opisthonectidae	85901
50359	1.0	sk__Eukaryota;k__;p__Ciliophora;c__Oligohymenophorea;o__Sessilida;f__Scyphidiidae;g__Scyphidia;s__Scyphidia_sp._NAI-2015	1622030
47094	169.0	sk__Eukaryota;k__;p__Ciliophora;c__Oligohymenophorea;o__Sessilida;f__Vorticellidae	85904
207676	57.0	sk__Eukaryota;k__;p__Ciliophora;c__Oligohymenophorea;o__Sessilida;f__Vorticellidae;g__Vorticella	60849
184717	17.0	sk__Eukaryota;k__;p__Ciliophora;c__Oligohymenophorea;o__Sessilida;f__Vorticellidae;g__Vorticella;s__Vorticella_campanula	155140
185752	10.0	sk__Eukaryota;k__;p__Ciliophora;c__Phyllopharyngea	37471
45336	1.0	sk__Eukaryota;k__;p__Ciliophora;c__Plagiopylea;o__Plagiopylida	1249560
82760	2.0	sk__Eukaryota;k__;p__Ciliophora;c__Prostomatea	6000
60738	3.0	sk__Eukaryota;k__;p__Ciliophora;c__Prostomatea;o__Prorodontida	6001
89611	2.0	sk__Eukaryota;k__;p__Ciliophora;c__Prostomatea;o__Prorodontida;f__Colepidae	6002
161929	1.0	sk__Eukaryota;k__;p__Ciliophora;c__Prostomatea;o__Prorodontida;f__Placidae	693141
49948	2014.0	sk__Eukaryota;k__;p__Ciliophora;c__Spirotrichea	33829
104462	3.0	sk__Eukaryota;k__;p__Ciliophora;c__Spirotrichea;o__;f__Strombidiidae	60004
206109	19.0	sk__Eukaryota;k__;p__Ciliophora;c__Spirotrichea;o__;f__Strombidiidae;g__Sinistrostrombidium;s__Sinistrostrombidium_cupiformum	1689221
196131	3.0	sk__Eukaryota;k__;p__Ciliophora;c__Spirotrichea;o__;f__Strombidiidae;g__Spirostrombidium	641210
66433	3.0	sk__Eukaryota;k__;p__Ciliophora;c__Spirotrichea;o__;f__Strombidiidae;g__Strombidium	60005
181840	1.0	sk__Eukaryota;k__;p__Ciliophora;c__Spirotrichea;o__;f__Tontoniidae;g__Spirotontonia	641226
156136	2.0	sk__Eukaryota;k__;p__Ciliophora;c__Spirotrichea;o__Euplotida;f__Certesiidae	152450
139509	1.0	sk__Eukaryota;k__;p__Ciliophora;c__Spirotrichea;o__Euplotida;f__Euplotidae;g__Euplotes	5935
199532	1.0	sk__Eukaryota;k__;p__Ciliophora;c__Spirotrichea;o__Euplotida;f__Gastrocirrhidae	100128
193128	1.0	sk__Eukaryota;k__;p__Ciliophora;c__Spirotrichea;o__Plagiotomida	94670
46355	7.0	sk__Eukaryota;k__;p__Ciliophora;c__Spirotrichea;o__Sporadotrichida	693921
44808	149.0	sk__Eukaryota;k__;p__Ciliophora;c__Spirotrichea;o__Sporadotrichida;f__Oxytrichidae	57506
19501	17.0	sk__Eukaryota;k__;p__Ciliophora;c__Spirotrichea;o__Stichotrichida	33832
172469	32.0	sk__Eukaryota;k__;p__Ciliophora;c__Spirotrichea;o__Stichotrichida;f__Amphisiellidae	99916
14375	35.0	sk__Eukaryota;k__;p__Ciliophora;c__Spirotrichea;o__Stichotrichida;f__Amphisiellidae;g__Amphisiella	396410
9098	1.0	sk__Eukaryota;k__;p__Ciliophora;c__Spirotrichea;o__Tintinnida	200604
211131	1.0	sk__Eukaryota;k__;p__Ciliophora;c__Spirotrichea;o__Tintinnida;f__Codonellopsidae;g__Stenosemella	513284
200965	6.0	sk__Eukaryota;k__;p__Ciliophora;c__Spirotrichea;o__Urostylida	486728
150329	2.0	sk__Eukaryota;k__;p__Ciliophora;c__Spirotrichea;o__Urostylida;f__Holostichidae	578128
136258	1.0	sk__Eukaryota;k__;p__Ciliophora;c__Spirotrichea;o__Urostylida;f__Holostichidae;g__Holosticha	57504
60636	2695.0	sk__Eukaryota;k__;p__Discosea	555280
116008	8170.0	sk__Eukaryota;k__;p__Discosea;c__;o__Longamoebia	1485168
59520	2.0	sk__Eukaryota;k__;p__Discosea;c__;o__Longamoebia;f__;g__Mayorella	242540
237062	2.0	sk__Eukaryota;k__;p__Discosea;c__;o__Longamoebia;f__;g__Mayorella;s__Mayorella_sp._JJP-2003	242541
37406	3058.0	sk__Eukaryota;k__;p__Discosea;c__;o__Longamoebia;f__Acanthamoebidae	33677
39056	15019.0	sk__Eukaryota;k__;p__Discosea;c__;o__Longamoebia;f__Acanthamoebidae;g__Acanthamoeba	5754
32844	1.0	sk__Eukaryota;k__;p__Discosea;c__;o__Longamoebia;f__Acanthamoebidae;g__Acanthamoeba;s__Acanthamoeba_genotype_T16	766794
150663	363.0	sk__Eukaryota;k__;p__Discosea;c__;o__Longamoebia;f__Acanthamoebidae;g__Acanthamoeba;s__Acanthamoeba_pyriformis	1899168
207887	1.0	sk__Eukaryota;k__;p__Discosea;c__;o__Longamoebia;f__Acanthamoebidae;g__Acanthamoeba;s__Acanthamoeba_sp._KA/MSG23	217564
119502	24.0	sk__Eukaryota;k__;p__Discosea;c__;o__Longamoebia;f__Acanthamoebidae;g__Comandonia	158895
70235	207.0	sk__Eukaryota;k__;p__Discosea;c__;o__Longamoebia;f__Acanthamoebidae;g__Luapeleamoeba	1899547
202108	256.0	sk__Eukaryota;k__;p__Discosea;c__;o__Longamoebia;f__Acanthamoebidae;g__Luapeleamoeba;s__Luapeleamoeba_arachisporum	668371
17338	30.0	sk__Eukaryota;k__;p__Discosea;c__;o__Longamoebia;f__Balamuthiidae	555408
164643	309.0	sk__Eukaryota;k__;p__Discosea;c__;o__Longamoebia;f__Balamuthiidae;g__Balamuthia	66526
21572	1.0	sk__Eukaryota;k__;p__Discosea;c__;o__Longamoebia;f__Balamuthiidae;g__Balamuthia;s__Balamuthia_mandrillaris	66527
72336	792.0	sk__Eukaryota;k__;p__Discosea;c__;o__Stygamoebida	1485089
144748	3.0	sk__Eukaryota;k__;p__Discosea;c__;o__Stygamoebida;f__;g__Stygamoeba	373141
234192	2.0	sk__Eukaryota;k__;p__Discosea;c__;o__Stygamoebida;f__;g__Stygamoeba;s__Stygamoeba_regulata	1042828
19113	302.0	sk__Eukaryota;k__;p__Discosea;c__;o__Stygamoebida;f__;g__Vermistella	354201
42607	7.0	sk__Eukaryota;k__;p__Discosea;c__;o__Stygamoebida;f__;g__Vermistella;s__Vermistella_antarctica	354202
230942	3408.0	sk__Eukaryota;k__;p__Discosea;c__Flabellinia	1485085
84071	33.0	sk__Eukaryota;k__;p__Discosea;c__Flabellinia;o__;f__;g__Endostelium	668361
179114	20.0	sk__Eukaryota;k__;p__Discosea;c__Flabellinia;o__;f__;g__Endostelium;s__Endostelium_crystalliferum	1485074
91014	16475.0	sk__Eukaryota;k__;p__Discosea;c__Flabellinia;o__;f__;g__Mycamoeba	1895018
189163	10.0	sk__Eukaryota;k__;p__Discosea;c__Flabellinia;o__;f__;g__Mycamoeba;s__Mycamoeba_gemmipara	1895019
20730	461.0	sk__Eukaryota;k__;p__Discosea;c__Flabellinia;o__;f__Vannellidae	95227
105986	126.0	sk__Eukaryota;k__;p__Discosea;c__Flabellinia;o__;f__Vannellidae;g__Vannella	95228
228825	12.0	sk__Eukaryota;k__;p__Discosea;c__Flabellinia;o__;f__Vannellidae;g__Vannella;s__Vannella_sp._ACN1	1215628
8644	1.0	sk__Eukaryota;k__;p__Discosea;c__Flabellinia;o__;f__Vannellidae;g__Vannella;s__Vannella_sp._GERL41	1002219
180083	402.0	sk__Eukaryota;k__;p__Discosea;c__Flabellinia;o__Dactylopodida	555392
188307	376.0	sk__Eukaryota;k__;p__Discosea;c__Flabellinia;o__Dactylopodida;f__Paramoebidae	200887
190252	110.0	sk__Eukaryota;k__;p__Discosea;c__Flabellinia;o__Dactylopodida;f__Paramoebidae;g__Korotnevella	200888
80974	13.0	sk__Eukaryota;k__;p__Discosea;c__Flabellinia;o__Dactylopodida;f__Paramoebidae;g__Korotnevella;s__Korotnevella_fousta	1825506
148384	2.0	sk__Eukaryota;k__;p__Discosea;c__Flabellinia;o__Dactylopodida;f__Paramoebidae;g__Korotnevella;s__Korotnevella_heteracantha	1825508
134534	7.0	sk__Eukaryota;k__;p__Discosea;c__Flabellinia;o__Dactylopodida;f__Paramoebidae;g__Korotnevella;s__Korotnevella_stella	218663
180578	2.0	sk__Eukaryota;k__;p__Discosea;c__Flabellinia;o__Dactylopodida;f__Paramoebidae;g__Korotnevella;s__Korotnevella_venosa	1970483
34375	18.0	sk__Eukaryota;k__;p__Discosea;c__Flabellinia;o__Dactylopodida;f__Paramoebidae;g__Neoparamoeba	1641714
39320	12.0	sk__Eukaryota;k__;p__Discosea;c__Flabellinia;o__Dactylopodida;f__Paramoebidae;g__Paramoeba	200890
193695	12.0	sk__Eukaryota;k__;p__Discosea;c__Flabellinia;o__Dactylopodida;f__Vexilliferidae	180225
4580	660.0	sk__Eukaryota;k__;p__Endomyxa	2604748
159399	2.0	sk__Eukaryota;k__;p__Endomyxa;c__;o__;f__Gromiidae	35215
111780	6.0	sk__Eukaryota;k__;p__Endomyxa;c__;o__Plasmodiophorida	37357
191439	149.0	sk__Eukaryota;k__;p__Endomyxa;c__;o__Plasmodiophorida;f__Plasmodiophoridae	37358
85715	361.0	sk__Eukaryota;k__;p__Endomyxa;c__;o__Plasmodiophorida;f__Plasmodiophoridae;g__Woronina	1484335
151121	326.0	sk__Eukaryota;k__;p__Endomyxa;c__;o__Vampyrellida	1367446
155287	3.0	sk__Eukaryota;k__;p__Endomyxa;c__;o__Vampyrellida;f__;g__Thalassomyxa	1367439
151039	92.0	sk__Eukaryota;k__;p__Endomyxa;c__;o__Vampyrellida;f__Leptophryidae	1920164
209065	9.0	sk__Eukaryota;k__;p__Endomyxa;c__;o__Vampyrellida;f__Leptophryidae;g__Platyreta;s__Platyreta_germanica	626141
33706	93.0	sk__Eukaryota;k__;p__Endomyxa;c__;o__Vampyrellida;f__Vampyrellidae	325674
111151	5.0	sk__Eukaryota;k__;p__Endomyxa;c__;o__Vampyrellida;f__Vampyrellidae;g__Vampyrella	941459
78115	3.0	sk__Eukaryota;k__;p__Endomyxa;c__;o__Vampyrellida;f__Vampyrellidae;g__Vampyrella;s__Vampyrella_pendula	1108492
175515	8.0	sk__Eukaryota;k__;p__Endomyxa;c__Ascetosporea	1871466
33863	68.0	sk__Eukaryota;k__;p__Endomyxa;c__Ascetosporea;o__Haplosporida	31291
139674	4.0	sk__Eukaryota;k__;p__Endomyxa;c__Ascetosporea;o__Haplosporida;f__Haplosporidiidae	31294
190200	3.0	sk__Eukaryota;k__;p__Endomyxa;c__Ascetosporea;o__Haplosporida;f__Haplosporidiidae;g__Minchinia	38078
145488	1.0	sk__Eukaryota;k__;p__Endomyxa;c__Ascetosporea;o__Paradiniida	2686029
96779	203.0	sk__Eukaryota;k__;p__Euglenozoa	33682
142141	45.0	sk__Eukaryota;k__;p__Euglenozoa;c__;o__Diplonemea	191814
228286	384.0	sk__Eukaryota;k__;p__Euglenozoa;c__;o__Kinetoplastida	5653
102847	170.0	sk__Eukaryota;k__;p__Euglenozoa;c__;o__Kinetoplastida;f__Bodonidae	5708
27236	30.0	sk__Eukaryota;k__;p__Euglenozoa;c__;o__Kinetoplastida;f__Bodonidae;g__Bodo	5712
53471	3.0	sk__Eukaryota;k__;p__Euglenozoa;c__;o__Kinetoplastida;f__Bodonidae;g__Dimastigella	35225
145296	1.0	sk__Eukaryota;k__;p__Euglenozoa;c__;o__Kinetoplastida;f__Bodonidae;g__Dimastigella;s__Dimastigella_trypaniformis	35226
177323	21.0	sk__Eukaryota;k__;p__Euglenozoa;c__;o__Kinetoplastida;f__Bodonidae;g__Neobodo	312470
69068	8.0	sk__Eukaryota;k__;p__Euglenozoa;c__;o__Kinetoplastida;f__Bodonidae;g__Neobodo;s__Neobodo_designis	312471
100716	11.0	sk__Eukaryota;k__;p__Euglenozoa;c__;o__Kinetoplastida;f__Bodonidae;g__Rhynchobodo	51333
173390	5.0	sk__Eukaryota;k__;p__Euglenozoa;c__;o__Kinetoplastida;f__Bodonidae;g__Rhynchobodo;s__Rhynchobodo_sp._Hamilton_Lake	266815
134165	2.0	sk__Eukaryota;k__;p__Euglenozoa;c__;o__Kinetoplastida;f__Bodonidae;g__Rhynchomonas	127149
161670	1.0	sk__Eukaryota;k__;p__Euglenozoa;c__;o__Kinetoplastida;f__Bodonidae;g__Trypanoplasma	5709
64147	29.0	sk__Eukaryota;k__;p__Euglenozoa;c__;o__Kinetoplastida;f__Ichthyobodonidae	1027875
16576	131.0	sk__Eukaryota;k__;p__Euglenozoa;c__;o__Kinetoplastida;f__Ichthyobodonidae;g__Ichthyobodo	155202
86783	97.0	sk__Eukaryota;k__;p__Euglenozoa;c__;o__Kinetoplastida;f__Trypanosomatidae	5654
165085	4.0	sk__Eukaryota;k__;p__Euglenozoa;c__;o__Kinetoplastida;f__Trypanosomatidae;g__Trypanosoma	5690
108522	177.0	sk__Eukaryota;k__;p__Euglenozoa;c__;o__Petalomonadida	2570648
116085	587.0	sk__Eukaryota;k__;p__Euglenozoa;c__;o__Petalomonadida;f__Scytomonadidae	2570650
135485	1.0	sk__Eukaryota;k__;p__Euglenozoa;c__;o__Petalomonadida;f__Scytomonadidae;g__Notosolenus	186759
91666	1.0	sk__Eukaryota;k__;p__Euglenozoa;c__;o__Petalomonadida;f__Scytomonadidae;g__Notosolenus;s__Notosolenus_urceolatus	1519606
170414	1901.0	sk__Eukaryota;k__;p__Euglenozoa;c__;o__Petalomonadida;f__Scytomonadidae;g__Petalomonas	56451
19585	93.0	sk__Eukaryota;k__;p__Euglenozoa;c__;o__Petalomonadida;f__Scytomonadidae;g__Petalomonas;s__Petalomonas_cantuscygni	56452
178893	91.0	sk__Eukaryota;k__;p__Euglenozoa;c__;o__Petalomonadida;f__Scytomonadidae;g__Petalomonas;s__Petalomonas_sphagnophila	759128
173214	238.0	sk__Eukaryota;k__;p__Euglenozoa;c__;o__Petalomonadida;f__Scytomonadidae;g__Scytomonas	1732441
31673	338.0	sk__Eukaryota;k__;p__Euglenozoa;c__;o__Petalomonadida;f__Scytomonadidae;g__Scytomonas;s__Scytomonas_saepesedens	1732443
217776	4.0	sk__Eukaryota;k__;p__Euglenozoa;c__Euglenida	3035
47227	28.0	sk__Eukaryota;k__;p__Euglenozoa;c__Euglenida;o__Euglenales	86650
125694	5.0	sk__Eukaryota;k__;p__Euglenozoa;c__Euglenida;o__Euglenales;f__Euglenaceae	1131320
176978	13.0	sk__Eukaryota;k__;p__Euglenozoa;c__Euglenida;o__Euglenales;f__Phacaceae	1131319
178926	1112.0	sk__Eukaryota;k__;p__Evosea	2605435
150101	4.0	sk__Eukaryota;k__;p__Evosea;c__;o__;f__;g__Rhizomastix	1211399
59082	9.0	sk__Eukaryota;k__;p__Evosea;c__;o__;f__;g__Rhizomastix;s__Rhizomastix_libera	1211407
158514	2.0	sk__Eukaryota;k__;p__Evosea;c__;o__Mastigamoebida	2682482
119021	1524.0	sk__Eukaryota;k__;p__Evosea;c__Eumycetozoa	142796
123608	11.0	sk__Eukaryota;k__;p__Evosea;c__Eumycetozoa;o__;f__Protosporangiidae	2682473
43531	43.0	sk__Eukaryota;k__;p__Evosea;c__Eumycetozoa;o__;f__Protosporangiidae;g__Protosporangium	668359
237189	1.0	sk__Eukaryota;k__;p__Evosea;c__Eumycetozoa;o__Acytosteliales	2058181
77	2.0	sk__Eukaryota;k__;p__Evosea;c__Eumycetozoa;o__Acytosteliales;f__Acytosteliaceae	2058183
133922	1.0	sk__Eukaryota;k__;p__Evosea;c__Eumycetozoa;o__Acytosteliales;f__Acytosteliaceae;g__Acytostelium	133407
140762	4.0	sk__Eukaryota;k__;p__Evosea;c__Eumycetozoa;o__Dictyosteliales	2058949
197694	1187.0	sk__Eukaryota;k__;p__Evosea;c__Eumycetozoa;o__Physariida	5789
104370	542.0	sk__Eukaryota;k__;p__Evosea;c__Eumycetozoa;o__Physariida;f__Didymiaceae	1115745
